Frequency: Avg: 3968.8, Core 0: 3989.5, Core 1: 3984.2, Core 2: 3954.1, Core 3: 3947.3, Temp: PackageId0,0: 89.0, Core0,0: 89.0, Core1,0: 72.0, PackageId0,1: 89.0, Core0,1: 89.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.0, Util: Avg: 21.4, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 10.5, core,0: 10.7, uncore,0: 0, dram,0: 0.6, psys,0: 25.3, 
Frequency: Avg: 3509.4, Core 0: 3509.4, Core 1: 3509.4, Core 2: 3509.4, Core 3: 3509.4, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.2, core,0: 17.3, uncore,0: 0, dram,0: 0.3, psys,0: 27.0, 
Frequency: Avg: 3540.0, Core 0: 3526.7, Core 1: 3528.5, Core 2: 3555.2, Core 3: 3549.6, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.2, core,0: 15.7, uncore,0: 0, dram,0: 0.3, psys,0: 27.1, 
Frequency: Avg: 3477.9, Core 0: 3477.9, Core 1: 3477.9, Core 2: 3478.0, Core 3: 3478.0, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.2, core,0: 17.3, uncore,0: 0, dram,0: 0.3, psys,0: 27.7, 
Frequency: Avg: 3424.9, Core 0: 3424.0, Core 1: 3424.7, Core 2: 3425.2, Core 3: 3425.8, Temp: PackageId0,0: 87.0, Core0,0: 87.0, Core1,0: 87.0, PackageId0,1: 87.0, Core0,1: 87.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.6, core,0: 17.0, uncore,0: 0, dram,0: 0.3, psys,0: 21.1, 
Frequency: Avg: 3500.0, Core 0: 3500.0, Core 1: 3500.0, Core 2: 3500.0, Core 3: 3500.0, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 20.5, core,0: 17.4, uncore,0: 0, dram,0: 0.4, psys,0: 21.2, 
Frequency: Avg: 3505.6, Core 0: 3505.6, Core 1: 3505.6, Core 2: 3505.6, Core 3: 3505.6, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 100.0, Core 0: 100.0, Core 1: 100.0, Core 2: 100.0, Core 3: 100.0, Power: package-0,0: 19.8, core,0: 17.1, uncore,0: 0, dram,0: 0.3, psys,0: 27.3, 
Frequency: Avg: 3638.3, Core 0: 3671.2, Core 1: 3630.7, Core 2: 3624.9, Core 3: 3626.4, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 46.7, Core 0: 100.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 21.4, core,0: 16.5, uncore,0: 0, dram,0: 0.5, psys,0: 19.7, 
Frequency: Avg: 3629.1, Core 0: 3600.2, Core 1: 3647.5, Core 2: 3611.9, Core 3: 3656.7, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 37.5, Core 0: 50.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 15.6, core,0: 12.4, uncore,0: 0, dram,0: 0.7, psys,0: 23.6, 
Frequency: Avg: 3959.8, Core 0: 3995.3, Core 1: 3972.8, Core 2: 3948.7, Core 3: 3922.6, Temp: PackageId0,0: 88.0, Core0,0: 88.0, Core1,0: 87.0, PackageId0,1: 88.0, Core0,1: 88.0, Core1,1: 87.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 13.1, core,0: 11.6, uncore,0: 0, dram,0: 0.3, psys,0: 19.9, 
Frequency: Avg: 3957.7, Core 0: 3985.2, Core 1: 3949.0, Core 2: 3995.4, Core 3: 3901.2, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 26.7, Core 0: 25.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 18.4, core,0: 12.0, uncore,0: 0, dram,0: 0.2, psys,0: 18.2, 
Frequency: Avg: 3981.0, Core 0: 3972.1, Core 1: 3979.3, Core 2: 3993.4, Core 3: 3979.4, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 21.4, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 15.3, core,0: 10.5, uncore,0: 0, dram,0: 0.4, psys,0: 16.3, 
Frequency: Avg: 3970.9, Core 0: 3998.3, Core 1: 3931.8, Core 2: 3961.2, Core 3: 3992.4, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 31.2, Core 0: 100.0, Core 1: 0.0, Core 2: 25.0, Core 3: 0.0, Power: package-0,0: 18.5, core,0: 12.3, uncore,0: 0, dram,0: 0.3, psys,0: 20.5, 
Frequency: Avg: 3988.1, Core 0: 3997.5, Core 1: 3998.2, Core 2: 3985.6, Core 3: 3970.9, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 10.6, core,0: 11.6, uncore,0: 0, dram,0: 0.3, psys,0: 17.4, 
Frequency: Avg: 3964.5, Core 0: 3967.3, Core 1: 3986.6, Core 2: 3998.1, Core 3: 3906.2, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 21.4, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 13.9, core,0: 11.1, uncore,0: 0, dram,0: 0.2, psys,0: 15.2, 
Frequency: Avg: 3988.5, Core 0: 3972.8, Core 1: 3990.0, Core 2: 3995.8, Core 3: 3995.3, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 29.4, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 14.8, core,0: 10.8, uncore,0: 0, dram,0: 0.5, psys,0: 24.3, 
Frequency: Avg: 3950.6, Core 0: 3937.9, Core 1: 3902.8, Core 2: 3985.0, Core 3: 3976.7, Temp: PackageId0,0: 91.0, Core0,0: 91.0, Core1,0: 74.0, PackageId0,1: 91.0, Core0,1: 91.0, Core1,1: 74.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 15.1, core,0: 11.2, uncore,0: 0, dram,0: 0.3, psys,0: 17.2, 
Frequency: Avg: 3956.7, Core 0: 3995.7, Core 1: 3903.1, Core 2: 3975.5, Core 3: 3952.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 12.3, core,0: 10.4, uncore,0: 0, dram,0: 0.4, psys,0: 28.3, 
Frequency: Avg: 3987.3, Core 0: 3998.2, Core 1: 3998.3, Core 2: 3978.6, Core 3: 3974.0, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 8.9, core,0: 8.5, uncore,0: 0, dram,0: 0.5, psys,0: 22.9, 
Frequency: Avg: 3956.8, Core 0: 3996.5, Core 1: 3976.4, Core 2: 3951.2, Core 3: 3903.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 23.5, Core 0: 80.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 9.7, core,0: 5.5, uncore,0: 0, dram,0: 0.5, psys,0: 22.8, 
Frequency: Avg: 3987.5, Core 0: 3987.7, Core 1: 3981.6, Core 2: 3997.8, Core 3: 3982.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 20.0, Core 1: 0.0, Core 2: 80.0, Core 3: 0.0, Power: package-0,0: 18.4, core,0: 12.7, uncore,0: 0, dram,0: 0.4, psys,0: 27.8, 
Frequency: Avg: 3967.0, Core 0: 3995.8, Core 1: 3907.4, Core 2: 3978.6, Core 3: 3985.9, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 17.4, core,0: 11.5, uncore,0: 0, dram,0: 0.7, psys,0: 26.5, 
Frequency: Avg: 3978.3, Core 0: 3992.9, Core 1: 3941.4, Core 2: 3990.5, Core 3: 3988.4, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 31.2, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 25.0, Power: package-0,0: 16.0, core,0: 11.0, uncore,0: 0, dram,0: 0.4, psys,0: 23.8, 
Frequency: Avg: 3973.0, Core 0: 3996.1, Core 1: 3976.5, Core 2: 3963.7, Core 3: 3955.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 73.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 73.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 23.1, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 16.6, core,0: 10.9, uncore,0: 0, dram,0: 0.4, psys,0: 27.9, 
Frequency: Avg: 3985.9, Core 0: 3996.9, Core 1: 3959.2, Core 2: 3992.2, Core 3: 3995.4, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 31.2, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 15.1, core,0: 11.3, uncore,0: 0, dram,0: 0.3, psys,0: 25.3, 
Frequency: Avg: 3964.7, Core 0: 3942.6, Core 1: 3935.6, Core 2: 3993.8, Core 3: 3986.7, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 21.4, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 10.6, core,0: 11.0, uncore,0: 0, dram,0: 0.5, psys,0: 25.0, 
Frequency: Avg: 3973.5, Core 0: 3991.0, Core 1: 3927.9, Core 2: 3984.5, Core 3: 3990.7, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 23.1, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 12.5, core,0: 10.5, uncore,0: 0, dram,0: 0.3, psys,0: 19.7, 
Frequency: Avg: 3962.8, Core 0: 3994.6, Core 1: 3947.3, Core 2: 3915.8, Core 3: 3993.4, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 14.5, core,0: 11.2, uncore,0: 0, dram,0: 0.5, psys,0: 22.7, 
Frequency: Avg: 3965.0, Core 0: 3970.0, Core 1: 3918.8, Core 2: 3995.4, Core 3: 3975.9, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 25.0, Power: package-0,0: 13.1, core,0: 10.7, uncore,0: 0, dram,0: 0.2, psys,0: 15.8, 
Frequency: Avg: 3938.8, Core 0: 3906.2, Core 1: 3901.6, Core 2: 3992.8, Core 3: 3954.6, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 31.2, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 9.8, core,0: 10.7, uncore,0: 0, dram,0: 0.3, psys,0: 24.0, 
Frequency: Avg: 3964.3, Core 0: 3976.1, Core 1: 3937.1, Core 2: 3954.1, Core 3: 3990.2, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 29.4, Core 0: 100.0, Core 1: 0.0, Core 2: 20.0, Core 3: 0.0, Power: package-0,0: 11.2, core,0: 11.5, uncore,0: 0, dram,0: 0.4, psys,0: 18.8, 
Frequency: Avg: 3985.9, Core 0: 3998.7, Core 1: 3998.0, Core 2: 3958.6, Core 3: 3988.5, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 21.4, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 9.7, core,0: 11.2, uncore,0: 0, dram,0: 0.2, psys,0: 17.0, 
Frequency: Avg: 3983.6, Core 0: 3989.4, Core 1: 3977.8, Core 2: 3997.9, Core 3: 3969.3, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 73.0, Util: Avg: 25.0, Core 0: 0.0, Core 1: 0.0, Core 2: 80.0, Core 3: 0.0, Power: package-0,0: 11.1, core,0: 6.8, uncore,0: 0, dram,0: 0.4, psys,0: 19.8, 
Frequency: Avg: 3962.1, Core 0: 3996.4, Core 1: 3968.9, Core 2: 3963.5, Core 3: 3919.7, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 18.7, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 6.2, core,0: 4.7, uncore,0: 0, dram,0: 0.4, psys,0: 21.7, 
Frequency: Avg: 3981.9, Core 0: 3984.0, Core 1: 3993.9, Core 2: 3993.8, Core 3: 3955.7, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 13.4, core,0: 11.1, uncore,0: 0, dram,0: 0.3, psys,0: 15.8, 
Frequency: Avg: 3948.7, Core 0: 3942.7, Core 1: 3921.5, Core 2: 3935.6, Core 3: 3994.9, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 10.3, core,0: 10.5, uncore,0: 0, dram,0: 0.3, psys,0: 17.0, 
Frequency: Avg: 3985.2, Core 0: 3978.6, Core 1: 3993.3, Core 2: 3992.7, Core 3: 3976.1, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 11.4, core,0: 9.6, uncore,0: 0, dram,0: 0.5, psys,0: 25.6, 
Frequency: Avg: 3946.8, Core 0: 3912.9, Core 1: 3963.7, Core 2: 3991.7, Core 3: 3918.7, Temp: PackageId0,0: 90.0, Core0,0: 74.0, Core1,0: 90.0, PackageId0,1: 90.0, Core0,1: 74.0, Core1,1: 90.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 25.0, Core 0: 0.0, Core 1: 20.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 14.8, core,0: 10.2, uncore,0: 0, dram,0: 0.6, psys,0: 23.1, 
Frequency: Avg: 3961.0, Core 0: 3998.0, Core 1: 3905.2, Core 2: 3980.3, Core 3: 3960.6, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 21.4, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 16.7, core,0: 11.1, uncore,0: 0, dram,0: 0.4, psys,0: 27.6, 
Frequency: Avg: 3981.2, Core 0: 3994.3, Core 1: 3947.7, Core 2: 3989.6, Core 3: 3993.2, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 25.0, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 10.2, core,0: 7.4, uncore,0: 0, dram,0: 0.4, psys,0: 21.3, 
Frequency: Avg: 3973.9, Core 0: 3918.4, Core 1: 3997.9, Core 2: 3993.2, Core 3: 3986.1, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.3, Core 0: 0.0, Core 1: 80.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 9.9, core,0: 6.2, uncore,0: 0, dram,0: 0.7, psys,0: 21.7, 
Frequency: Avg: 3982.7, Core 0: 3990.0, Core 1: 3989.1, Core 2: 3977.3, Core 3: 3974.5, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 21.4, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 10.1, core,0: 10.5, uncore,0: 0, dram,0: 0.3, psys,0: 23.0, 
Frequency: Avg: 3982.3, Core 0: 3993.7, Core 1: 3993.0, Core 2: 3957.3, Core 3: 3985.1, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 31.2, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 15.6, core,0: 12.0, uncore,0: 0, dram,0: 0.5, psys,0: 18.4, 
Frequency: Avg: 3988.7, Core 0: 3989.7, Core 1: 3977.4, Core 2: 3994.1, Core 3: 3993.7, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 100.0, Core 3: 0.0, Power: package-0,0: 10.6, core,0: 10.7, uncore,0: 0, dram,0: 0.4, psys,0: 25.9, 
Frequency: Avg: 3950.8, Core 0: 3905.3, Core 1: 3996.0, Core 2: 3975.6, Core 3: 3926.3, Temp: PackageId0,0: 90.0, Core0,0: 90.0, Core1,0: 72.0, PackageId0,1: 90.0, Core0,1: 90.0, Core1,1: 72.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 21.4, Core 0: 0.0, Core 1: 100.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 14.3, core,0: 11.6, uncore,0: 0, dram,0: 0.2, psys,0: 16.1, 
Frequency: Avg: 3979.8, Core 0: 3973.4, Core 1: 3950.8, Core 2: 3997.2, Core 3: 3998.0, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 0.0, Core 2: 0.0, Core 3: 100.0, Power: package-0,0: 13.5, core,0: 11.5, uncore,0: 0, dram,0: 0.6, psys,0: 20.6, 
Frequency: Avg: 3987.9, Core 0: 3997.8, Core 1: 3973.7, Core 2: 3986.3, Core 3: 3993.6, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 100.0, Core 1: 0.0, Core 2: 0.0, Core 3: 0.0, Power: package-0,0: 16.8, core,0: 11.2, uncore,0: 0, dram,0: 0.4, psys,0: 27.4, 
Frequency: Avg: 3966.1, Core 0: 3996.5, Core 1: 3982.8, Core 2: 3923.8, Core 3: 3961.4, Temp: PackageId0,0: 89.0, Core0,0: 73.0, Core1,0: 89.0, PackageId0,1: 89.0, Core0,1: 73.0, Core1,1: 89.0, Iwlwifi,0: 59.0, Pch_Skylake,0: 72.5, Util: Avg: 26.7, Core 0: 0.0, Core 1: 100.0, Core 2: 25.0, Core 3: 0.0, Power: package-0,0: 10.5, core,0: 11.0, uncore,0: 0, dram,0: 0.4, psys,0: 16.8, 
